token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR006	0	0	0	ciao,	ciao	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=1.26	_	_	_	_
0-1	TOR006	0	0	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	TOR006	0	0	2	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	TOR006	0	0	3	chiami?	chiami	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=2.464	_	_	_	_
1-0	TOI031	1	1	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=3.06	_	_	_	_
1-1	TOI031	1	1	1	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TOI031	1	1	2	davide.	davide	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=3.935	_	_	_	_
2-0	TOR006	2	2	0	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=4.454	_	_	_	_
2-1	TOR006	2	2	1	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TOR006	2	2	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TOR006	2	2	3	lavoro	lavoro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TOR006	2	2	4	fai?	fai	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=6.314	_	_	_	_
3-0	TOI031	3	3	0	faccio	faccio	_	_	_	_	_	linguistic	_	none	_	Begin=7.04	_	_	_	_
3-1	TOI031	3	3	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	TOI031	3	3	2	giardiniere,	giardiniere	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=8.14	_	_	_	_
4-0	TOR006	4	4	0	da::	da	_	_	_	_	_	linguistic	_	none	_	Begin=9.152	1x2	_	_	_
4-1	TOR006	4	4	1	quanto	quanto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	TOR006	4	4	2	tempo?	tempo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=10.522	_	_	_	_
5-0	TOI031	5	5	0	da	da	_	_	_	_	_	linguistic	_	none	_	Begin=11.12	_	_	_	_
5-1	TOI031	5	5	1	circa::	circa	_	_	_	_	_	linguistic	_	none	_	_	4x2	_	_	_
5-2	TOI031	5	5	2	m::h,	mh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	0x2	_	_	_
5-3	TOI031	5	5	3	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
5-4	TOI031	5	5	4	otto	otto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	TOI031	5	5	5	anni,	anni	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=13.55	_	_	_	_
6-0	TOR006	6	6	0	mh	mh	_	_	_	_	_	linguistic	_	none	_	Begin=13.693	_	_	_	_
6-1	TOR006	6	6	1	mh	mh	_	_	_	_	_	linguistic	_	none	_	End=14.082	_	_	_	_
7-0	TOR006	7	7	0	e:::	e	_	_	_	_	_	linguistic	_	none	_	Begin=14.848	0x3	_	_	_
7-1	TOR006	7	7	1	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	TOR006	7	7	2	mai	mai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	TOR006	7	7	3	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	TOR006	7	7	4	deciso	deciso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	TOR006	7	7	5	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-6	TOR006	7	7	6	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-7	TOR006	7	7	7	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-8	TOR006	7	7	8	giardiniere?	giardiniere	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=17.59	_	_	_	_
8-0	TOI031	8	8	0	ma	ma	_	_	_	_	_	linguistic	_	none	_	Begin=18.775	_	_	_	_
8-1	TOI031	8	8	1	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	TOI031	8	8	2	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	TOI031	8	8	3	realtà	realtà	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	TOI031	8	8	4	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	TOI031	8	8	5	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-6	TOI031	8	8	6	proprio	proprio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-7	TOI031	8	8	7	deciso	deciso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-8	TOI031	8	8	8	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-9	TOI031	8	8	9	fare	fare	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-10	TOI031	8	8	10	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-11	TOI031	8	8	11	giardiniere,	giardiniere	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=22.238	_	_	_	_
9-0	TOI031	9	9	0	ma	ma	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	Begin=22.767	_	_	_	_
9-1	TOI031	9	9	1	ehm	ehm	_	_	_	_	_	linguistic	_	none	_	End=23.87	_	_	_	_
10-0	TOI031	10	10	0	un	un	_	_	_	_	_	linguistic	_	none	_	Begin=25.863	_	_	_	_
10-1	TOI031	10	10	1	mio	mio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-2	TOI031	10	10	2	carissimo	carissimo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
10-3	TOI031	10	10	3	amico,	amico	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=27.277	_	_	_	_
11-0	TOI031	11	11	0	faceva	faceva	_	_	_	_	_	linguistic	_	none	_	Begin=28.433	_	_	_	_
11-1	TOI031	11	11	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
