token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR001	0	0	0	xxx	xxx	_	_	_	_	_	unknown	_	none	PauseAfter=Yes|Syllables=3	Begin=0.19	_	_	_	_
0-1	TOR001	0	0	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
0-2	TOR001	0	0	2	okay	okay	_	_	_	_	_	linguistic	_	none	_	End=1.4	_	_	_	_
1-0	TOR001	1	1	0	beh	beh	_	_	_	_	_	linguistic	_	none	_	Begin=1.913	_	_	_	_
1-1	TOR001	1	1	1	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TOR001	1	1	2	sembra	sembra	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	TOR001	1	1	3	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	TOR001	1	1	4	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	TOR001	1	1	5	buon	buon	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	TOR001	1	1	6	punto	punto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	TOR001	1	1	7	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	TOR001	1	1	8	partenza	partenza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	TOR001	1	1	9	in[somm]a	insomma	_	_	_	_	_	linguistic	_	none	_	End=4.511	_	_	_	2-6(0)
2-0	TOI073	2	2	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=4.022|End=4.314	_	_	_	0-2(0)
3-0	TOR001	3	3	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=4.7|End=5.606	_	_	_	_
4-0	TOI073	4	4	0	no.	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling|PauseAfter=Yes	Begin=4.795	_	_	_	_
4-1	TOI073	4	4	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	TOI073	4	4	2	diciamo	diciamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TOI073	4	4	3	la	la	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-4	TOI073	4	4	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-5	TOI073	4	4	5	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
