token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO055	0	0	0	so	so	_	_	_	_	_	linguistic	_	none	_	Begin=0.69	_	_	_	_
0-1	TO055	0	0	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	TO055	0	0	2	hai	hai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	TO055	0	0	3	partecipato	partecipato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-4	TO055	0	0	4	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-5	TO055	0	0	5	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-6	TO055	0	0	6	progetto	progetto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-7	TO055	0	0	7	erasmus.	erasmus	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=3.094	_	_	_	_
1-0	TO055	1	1	0	dove	dove	_	_	_	_	_	linguistic	_	none	_	Begin=3.47	_	_	_	_
1-1	TO055	1	1	1	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TO055	1	1	2	andata,	andata	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
1-3	TO055	1	1	3	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	TO055	1	1	4	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	TO055	1	1	5	sei	sei	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-6	TO055	1	1	6	trovata,	trovata	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=6.11	_	_	_	_
2-0	TO041	2	2	0	okay.	okay	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=7.0|End=7.602	_	_	_	_
3-0	TO041	3	3	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=7.721	_	_	_	_
3-1	TO041	3	3	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	TO041	3	3	2	sono::	sono	_	_	_	_	_	linguistic	_	none	_	_	3x2	_	_	_
3-3	TO041	3	3	3	andata	andata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	TO041	3	3	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	TO041	3	3	5	finlandia,	finlandia	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=10.703	_	_	_	_
4-0	TO041	4	4	0	sono	sono	_	_	_	_	_	linguistic	_	none	_	Begin=10.972	_	_	_	_
4-1	TO041	4	4	1	partita	partita	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	TO041	4	4	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TO041	4	4	3	scorso	scorso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	TO041	4	4	4	agosto	agosto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	TO041	4	4	5	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	TO041	4	4	6	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	TO041	4	4	7	tornata	tornata	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
4-8	TO041	4	4	8	(.)	(.)	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-9	TO041	4	4	9	poco	poco	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	TO041	4	4	10	prima	prima	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-11	TO041	4	4	11	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	TO041	4	4	12	natale,	natale	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=15.173	_	_	_	_
5-0	TO041	5	5	0	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	Begin=15.59	_	_	_	_
5-1	TO041	5	5	1	diciamo	diciamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TO041	5	5	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TO041	5	5	3	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	TO041	5	5	4	stata	stata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	TO041	5	5	5	circa	circa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
