token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI068	0	0	0	procuratore	procuratore	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	TOI068	0	0	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-2	TOI068	0	0	2	gap	gap	_	_	_	_	_	linguistic	_	none	_	End=0.99	_	_	_	_
1-0	TOR001	1	1	0	ho	ho	_	_	_	_	_	linguistic	_	none	_	Begin=1.65	_	_	_	_
1-1	TOR001	1	1	1	acceso	acceso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TOR001	1	1	2	eh	eh	_	_	_	_	_	linguistic	_	none	_	End=2.37	_	_	_	_
2-0	TOI068	2	2	0	sì.	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=2.403|End=2.717	_	_	_	_
3-0	TOI068	3	3	0	procuratore	procuratore	_	_	_	_	_	linguistic	_	none	_	Begin=3.1	_	_	_	_
3-1	TOI068	3	3	1	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	TOI068	3	3	2	gap	gap	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	TOI068	3	3	3	veramente	veramente	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	TOI068	3	3	4	personaggio:	personaggio	_	_	_	_	_	linguistic	_	none	_	_	10x1	_	_	_
3-5	TOI068	3	3	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	TOI068	3	3	6	tutta	tutta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	TOI068	3	3	7	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	TOI068	3	3	8	dottrina	dottrina	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-9	TOI068	3	3	9	giuridica	giuridica	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-10	TOI068	3	3	10	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-11	TOI068	3	3	11	giurisprudenza	giurisprudenza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-12	TOI068	3	3	12	francese	francese	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-13	TOI068	3	3	13	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-14	TOI068	3	3	14	questo	questo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-15	TOI068	3	3	15	momento	momento	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-16	TOI068	3	3	16	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-17	TOI068	3	3	17	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-18	TOI068	3	3	18	mo~	mo~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	End=10.192	_	_	_	_
4-0	TOI068	4	4	0	non	non	_	_	_	_	_	linguistic	_	none	_	Begin=10.695	_	_	_	_
4-1	TOI068	4	4	1	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	TOI068	4	4	2	noi	noi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TOI068	4	4	3	siamo	siamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	TOI068	4	4	4	molto	molto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	TOI068	4	4	5	meglio	meglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	TOI068	4	4	6	nel	nel	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	TOI068	4	4	7	senso	senso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	TOI068	4	4	8	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	TOI068	4	4	9	voglio	voglio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	TOI068	4	4	10	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-11	TOI068	4	4	11	basta	basta	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-12	TOI068	4	4	12	vedere	vedere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-13	TOI068	4	4	13	quello	quello	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-14	TOI068	4	4	14	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-15	TOI068	4	4	15	stiam	stiam	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-16	TOI068	4	4	16	combinando	combinando	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-17	TOI068	4	4	17	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-18	TOI068	4	4	18	contro::	contro	_	_	_	_	_	linguistic	_	none	_	_	5x2	_	_	_
4-19	TOI068	4	4	19	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-20	TOI068	4	4	20	capitana	capitana	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-21	TOI068	4	4	21	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-22	TOI068	4	4	22	sea	sea	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-23	TOI068	4	4	23	watch	watch	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-24	TOI068	4	4	24	gli	gli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-25	TOI068	4	4	25	vogliono	vogliono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-26	TOI068	4	4	26	dar	dar	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-27	TOI068	4	4	27	vent'	vent'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
4-28	TOI068	4	4	28	an[ni]	anni	_	_	_	_	_	linguistic	_	none	_	End=18.172	_	_	_	1-4(1)
5-0	TOR001	5	5	0	[sì]	sì	_	_	_	_	_	linguistic	_	none	_	Begin=17.832|End=18.171	_	_	_	0-2(1)
6-0	TOI068	6	6	0	solo	solo	_	_	_	_	_	linguistic	_	none	_	Begin=18.633	_	_	_	_
6-1	TOI068	6	6	1	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-2	TOI068	6	6	2	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-3	TOI068	6	6	3	più	più	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-4	TOI068	6	6	4	visibile	visibile	_	_	_	_	_	linguistic	_	none	_	End=20.118	_	_	_	_
7-0	TOI068	7	7	0	però	però	_	_	_	_	_	linguistic	_	none	_	Begin=20.535	_	_	_	_
7-1	TOI068	7	7	1	l'	l'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
7-2	TOI068	7	7	2	altro	altro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-3	TOI068	7	7	3	giorno	giorno	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-4	TOI068	7	7	4	appunto	appunto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-5	TOI068	7	7	5	che::	che	_	_	_	_	_	linguistic	_	none	_	End=22.387	2x2	_	_	_
8-0	TOI068	8	8	0	sul	sul	_	_	_	_	_	linguistic	_	none	_	Begin=22.84	_	_	_	_
8-1	TOI068	8	8	1	giornale	giornale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-2	TOI068	8	8	2	sul	sul	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-3	TOI068	8	8	3	settimanale	settimanale	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-4	TOI068	8	8	4	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
8-5	TOI068	8	8	5	chiesa	chiesa	_	_	_	_	_	linguistic	_	none	_	End=25.127	_	_	_	_
9-0	TOI068	9	9	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=25.499	_	_	_	_
9-1	TOI068	9	9	1	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-2	TOI068	9	9	2	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-3	TOI068	9	9	3	dai	dai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-4	TOI068	9	9	4	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-5	TOI068	9	9	5	fai	fai	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-6	TOI068	9	9	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-7	TOI068	9	9	7	articolo	articolo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-8	TOI068	9	9	8	su	su	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-9	TOI068	9	9	9	questa	questa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-10	TOI068	9	9	10	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-11	TOI068	9	9	11	della	della	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-12	TOI068	9	9	12	criminalizzazione	criminalizzazione	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-13	TOI068	9	9	13	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-14	TOI068	9	9	14	buon	buon	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-15	TOI068	9	9	15	samaritano	samaritano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-16	TOI068	9	9	16	del	del	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-17	TOI068	9	9	17	x	x	_	_	_	_	_	unknown	_	none	Syllables=1	_	_	_	_	_
9-18	TOI068	9	9	18	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-19	TOI068	9	9	19	scritto,	scritto	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
9-20	TOI068	9	9	20	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-21	TOI068	9	9	21	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-22	TOI068	9	9	22	scritto	scritto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-23	TOI068	9	9	23	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-24	TOI068	9	9	24	serie	serie	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-25	TOI068	9	9	25	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-26	TOI068	9	9	26	cose	cose	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-27	TOI068	9	9	27	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-28	TOI068	9	9	28	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-29	TOI068	9	9	29	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-30	TOI068	9	9	30	queste	queste	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-31	TOI068	9	9	31	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-32	TOI068	9	9	32	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-33	TOI068	9	9	33	posso	posso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-34	TOI068	9	9	34	scrivere	scrivere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-35	TOI068	9	9	35	se	se	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-36	TOI068	9	9	36	no	no	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-37	TOI068	9	9	37	m'	m'	_	_	_	_	_	linguistic	_	none	Truncated=Yes	_	_	_	_	_
9-38	TOI068	9	9	38	arestano	arestano	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-39	TOI068	9	9	39	pure	pure	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-40	TOI068	9	9	40	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
9-41	TOI068	9	9	41	me	me	_	_	_	_	_	linguistic	_	none	_	End=34.484	_	_	_	_
10-0	TOR001	10	10	0	{ride}	{ride}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=33.555|End=34.216	_	_	_	_
11-0	TOI068	11	11	0	perché	perché	_	_	_	_	_	linguistic	_	none	_	Begin=35.585	_	_	_	_
11-1	TOI068	11	11	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-2	TOI068	11	11	2	detto	detto	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-3	TOI068	11	11	3	qua	qua	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-4	TOI068	11	11	4	gli	gli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-5	TOI068	11	11	5	han	han	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-6	TOI068	11	11	6	dato	dato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-7	TOI068	11	11	7	vent'	vent'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	_	_	_	_	_
11-8	TOI068	11	11	8	anni	anni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-9	TOI068	11	11	9	perché	perché	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-10	TOI068	11	11	10	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-11	TOI068	11	11	11	raccattato	raccattato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-12	TOI068	11	11	12	qualche	qualche	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-13	TOI068	11	11	13	centinaio	centinaio	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-14	TOI068	11	11	14	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-15	TOI068	11	11	15	persone	persone	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-16	TOI068	11	11	16	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
11-17	TOI068	11	11	17	mare	mare	_	_	_	_	_	linguistic	_	none	_	End=39.865	_	_	_	_
12-0	TOI068	12	12	0	io	io	_	_	_	_	_	linguistic	_	none	_	Begin=40.799	_	_	_	_
12-1	TOI068	12	12	1	dico	dico	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-2	TOI068	12	12	2	eh	eh	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	TOI068	12	12	3	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	TOI068	12	12	4	qua?	qua	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=41.915	_	_	_	_
13-0	TOI068	13	13	0	la	la	_	_	_	_	_	linguistic	_	none	_	Begin=42.423	_	_	_	_
13-1	TOI068	13	13	1	stessa	stessa	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
13-2	TOI068	13	13	2	cosa	cosa	_	_	_	_	_	linguistic	_	none	_	End=43.139	_	_	_	_
14-0	TOR001	14	14	0	mhmhmh	mhmhmh	_	_	_	_	_	linguistic	_	none	_	Begin=43.185|End=43.744	_	_	_	_
15-0	TOI068	15	15	0	nel	nel	_	_	_	_	_	linguistic	_	none	_	Begin=43.744	_	_	_	_
15-1	TOI068	15	15	1	senso	senso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-2	TOI068	15	15	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
15-3	TOI068	15	15	3	poi	poi	_	_	_	_	_	linguistic	_	none	_	End=44.503	_	_	_	_
