token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOR004	0	0	0	allo::ra	allora	_	_	_	_	_	linguistic	_	none	_	Begin=0.57|End=1.53	3x2	_	_	_
1-0	TOI018	1	1	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=1.539|End=2.078	_	_	_	_
2-0	TOR004	2	2	0	mi	mi	_	_	_	_	_	linguistic	_	none	_	Begin=2.1	_	_	_	_
2-1	TOR004	2	2	1	devi	devi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TOR004	2	2	2	dire	dire	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TOR004	2	2	3	come	come	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	TOR004	2	2	4	ti	ti	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-5	TOR004	2	2	5	chiami?	chiami	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=3.34	_	_	_	_
3-0	TOI018	3	3	0	concettina	concettina	_	_	_	_	_	linguistic	_	none	_	Begin=4.08	_	_	_	_
3-1	TOI018	3	3	1	arancioni	arancioni	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	TOI018	3	3	2	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	TOI018	3	3	3	sono	sono	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-4	TOI018	3	3	4	nata	nata	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-5	TOI018	3	3	5	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-6	TOI018	3	3	6	volturino	volturino	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-7	TOI018	3	3	7	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-8	TOI018	3	3	8	provincia	provincia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-9	TOI018	3	3	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-10	TOI018	3	3	10	foggia	foggia	_	_	_	_	_	linguistic	_	none	_	End=8.109	_	_	_	_
4-0	TOR004	4	4	0	[quando]?	quando	_	_	_	_	_	linguistic	_	none	Intonation=Rising	Begin=8.98|End=9.552	_	_	_	0-6(1)
5-0	TOI018	5	5	0	[un	un	_	_	_	_	_	linguistic	_	none	_	Begin=8.991	_	_	_	0-2(1)
5-1	TOI018	5	5	1	paes~]	paes~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	_	_	_	_	0-5(1)
5-2	TOI018	5	5	2	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TOI018	5	5	3	trent	trent	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	TOI018	5	5	4	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	TOI018	5	5	5	[dodici	dodici	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
5-6	TOI018	5	5	6	cinque]	cinque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
5-7	TOI018	5	5	7	trentacinque	trentacinque	_	_	_	_	_	linguistic	_	none	_	End=14.091	_	_	_	_
6-0	TOI017	6	6	0	[dodici	dodici	_	_	_	_	_	linguistic	_	none	_	Begin=11.24	_	_	_	0-6(2)
6-1	TOI017	6	6	1	cinque	cinque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-6(2)
6-2	TOI017	6	6	2	trentacinque]	trentacinque	_	_	_	_	_	linguistic	_	none	_	End=12.82	_	_	_	0-12(2)
