token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TOI116	0	0	0	[e:]	e	_	_	_	_	_	linguistic	_	none	_	Begin=0.0|End=0.463	0x1	_	_	0-1(0)
1-0	TOI117	1	1	0	[i~]	i~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes	Begin=0.36	_	_	_	0-2(0)
1-1	TOI117	1	1	1	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	TOI117	1	1	2	lo	lo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-3	TOI117	1	1	3	dico	dico	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-4	TOI117	1	1	4	in	in	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-5	TOI117	1	1	5	dialetto	dialetto	_	_	_	_	_	linguistic	_	none	_	End=2.402	_	_	_	_
2-0	TOI117	2	2	0	e	e	_	_	_	_	_	linguistic	_	none	_	Begin=2.567	_	_	_	_
2-1	TOI117	2	2	1	poi	poi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	TOI117	2	2	2	glielo	glielo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	TOI117	2	2	3	traduco	traduco	_	_	_	_	_	linguistic	_	none	_	End=4.019	_	_	_	_
3-0	TOR001	3	3	0	[eh	eh	_	_	_	_	_	linguistic	_	none	_	Begin=4.226	_	_	_	0-2(1)
3-1	TOR001	3	3	1	eh]	eh	_	_	_	_	_	linguistic	_	none	_	End=4.639	_	_	_	0-2(1)
4-0	TOI117	4	4	0	[quand'	quand'	_	_	_	_	_	linguistic	_	none	SpaceAfter=No	Begin=4.34	_	_	_	0-6(1)
4-1	TOI117	4	4	1	era]n	eran	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(1)
4-2	TOI117	4	4	2	piccoli	piccoli	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	TOI117	4	4	3	adesso	adesso	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	TOI117	4	4	4	oramai	oramai	_	_	_	_	_	linguistic	_	none	_	End=5.731	_	_	_	_
5-0	TOI116	5	5	0	sì	sì	_	_	_	_	_	linguistic	_	none	_	Begin=6.164	_	_	_	_
5-1	TOI116	5	5	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	TOI116	5	5	2	a	a	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	TOI116	5	5	3	loro	loro	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-4	TOI116	5	5	4	piace	piace	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-5	TOI116	5	5	5	è	è	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-6	TOI116	5	5	6	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-7	TOI116	5	5	7	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
